ID,Scenario,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
3986,FAIL_Biased,Female,White,75,Over 60,34818,768,69638,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
4500,FAIL_Biased,Male,White,32,25-60,89523,745,265237,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Approved
1812,FAIL_Biased,Female,White,67,Over 60,35762,777,309191,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
4732,FAIL_Biased,Female,White,48,25-60,138179,784,119305,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
402,FAIL_Biased,Female,Hispanic,21,Under 25,99730,622,312157,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
8665,FAIL_Biased,Non-binary,White,45,25-60,136917,797,324703,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Denied
6439,FAIL_Biased,Male,White,19,Under 25,164545,786,265022,Full-time,Some College,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
8961,FAIL_Biased,Female,Hispanic,79,Over 60,79023,711,182143,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
8809,FAIL_Biased,Male,White,46,25-60,58321,783,105175,Full-time,Some College,Citizen,Fluent,Yes,No,Historically Redlined,Approved
6058,FAIL_Biased,Female,White,81,Over 60,137591,628,448418,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
3963,FAIL_Biased,Female,White,81,Over 60,31601,638,340978,Self-employed,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
5136,FAIL_Biased,Female,Asian,47,25-60,139386,716,270585,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
1106,FAIL_Biased,Male,White,42,25-60,169662,658,385644,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
8950,FAIL_Biased,Male,Multiracial,42,25-60,52656,555,367780,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
1742,FAIL_Biased,Male,White,30,25-60,81197,734,231083,Part-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
6296,FAIL_Biased,Male,Hispanic,55,25-60,135704,606,348621,Full-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Approved
5324,FAIL_Biased,Female,White,76,Over 60,123384,602,152187,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
4931,FAIL_Biased,Male,Black,69,Over 60,168320,821,398758,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
4664,FAIL_Biased,Female,Black,32,25-60,138030,801,221011,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
444,FAIL_Biased,Female,Hispanic,60,25-60,36574,654,412761,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
4695,FAIL_Biased,Male,White,79,Over 60,145932,520,195531,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
7449,FAIL_Biased,Male,Hispanic,28,25-60,135380,676,276505,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
6898,FAIL_Biased,Male,White,69,Over 60,137985,554,326052,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
4616,FAIL_Biased,Female,White,49,25-60,78511,628,132585,Part-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
9068,FAIL_Biased,Female,White,43,25-60,158026,526,62560,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
808,FAIL_Biased,Female,Black,55,25-60,94825,607,199519,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
3654,FAIL_Biased,Male,White,21,Under 25,109493,682,151591,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
8632,FAIL_Biased,Female,Black,31,25-60,159865,841,134388,Full-time,Bachelor's,Citizen,Limited,No,Yes,Working Class Urban,Denied
3727,FAIL_Biased,Male,White,45,25-60,139802,613,432795,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
7476,FAIL_Biased,Female,White,32,25-60,135862,705,239500,Full-time,Bachelor's,Citizen,Limited,Yes,No,Historically Redlined,Approved
5264,FAIL_Biased,Female,Hispanic,54,25-60,81622,708,340139,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
8429,FAIL_Biased,Male,Asian,25,25-60,120776,838,66875,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
614,FAIL_Biased,Female,White,55,25-60,82400,668,372407,Part-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
3586,FAIL_Biased,Female,White,69,Over 60,78181,759,428330,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Denied
300,FAIL_Biased,Male,White,57,25-60,66265,654,331192,Full-time,Some College,Visa Holder,Fluent,No,No,Working Class Urban,Denied
9700,FAIL_Biased,Male,White,33,25-60,155311,631,160436,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
6643,FAIL_Biased,Female,Hispanic,68,Over 60,125669,815,369994,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Urban Professional,Approved
5235,FAIL_Biased,Female,Hispanic,70,Over 60,171985,681,206249,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
9182,FAIL_Biased,Female,White,40,25-60,33964,596,156877,Self-employed,High School,Citizen,Fluent,No,Yes,Urban Professional,Approved
5889,FAIL_Biased,Male,White,73,Over 60,158189,549,314672,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
5629,FAIL_Biased,Female,White,61,Over 60,90909,524,85253,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
4961,FAIL_Biased,Male,White,31,25-60,139575,678,163089,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Approved
3666,FAIL_Biased,Female,White,78,Over 60,60287,847,104736,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
1262,FAIL_Biased,Male,Black,43,25-60,47368,834,52125,Part-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
3101,FAIL_Biased,Female,White,53,25-60,45664,814,256917,Self-employed,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
9254,FAIL_Biased,Female,White,39,25-60,128364,505,373970,Part-time,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Denied
6448,FAIL_Biased,Female,White,70,Over 60,52923,784,169303,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Denied
2703,FAIL_Biased,Female,White,34,25-60,80080,739,274596,Gig,High School,Citizen,Fluent,No,No,Urban Professional,Denied
8330,FAIL_Biased,Male,Black,72,Over 60,134013,746,252028,Gig,High School,Permanent Resident,Fluent,No,No,Urban Professional,Approved
9629,FAIL_Biased,Male,White,19,Under 25,143309,736,361164,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
4024,FAIL_Biased,Female,White,65,Over 60,39867,727,401262,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7511,FAIL_Biased,Female,White,54,25-60,116327,713,237371,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
719,FAIL_Biased,Female,White,39,25-60,172273,637,129350,Part-time,Graduate,Citizen,Limited,No,No,Historically Redlined,Denied
6287,FAIL_Biased,Female,Hispanic,37,25-60,82921,785,197147,Full-time,Some College,Citizen,Limited,No,No,High-income Suburban,Denied
658,FAIL_Biased,Male,Hispanic,59,25-60,152340,629,220768,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7109,FAIL_Biased,Female,White,50,25-60,74217,511,72504,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
5438,FAIL_Biased,Male,White,18,Under 25,108437,661,389962,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
789,FAIL_Biased,Male,White,34,25-60,99384,826,139720,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
3080,FAIL_Biased,Female,White,67,Over 60,74424,794,387921,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
8264,FAIL_Biased,Male,White,77,Over 60,150665,719,317361,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
3352,FAIL_Biased,Female,White,82,Over 60,125867,804,427851,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
67,FAIL_Biased,Female,White,74,Over 60,154902,600,397328,Full-time,Bachelor's,Permanent Resident,Fluent,Yes,No,Working Class Urban,Denied
4811,FAIL_Biased,Female,White,82,Over 60,47238,527,148258,Gig,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
9744,FAIL_Biased,Non-binary,Black,73,Over 60,163668,690,132361,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
2125,FAIL_Biased,Male,Black,40,25-60,69348,814,228490,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
2670,FAIL_Biased,Female,Native American,51,25-60,66003,650,103369,Full-time,Some College,Visa Holder,Fluent,No,No,Working Class Urban,Denied
8022,FAIL_Biased,Male,White,69,Over 60,61820,558,315124,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
2577,FAIL_Biased,Female,Hispanic,47,25-60,44196,541,412049,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
9804,FAIL_Biased,Female,White,47,25-60,124717,690,70261,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
6322,FAIL_Biased,Male,White,42,25-60,33707,715,175392,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
1069,FAIL_Biased,Male,White,31,25-60,106818,521,261703,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
1496,FAIL_Biased,Male,White,66,Over 60,83307,607,62438,Part-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
7994,FAIL_Biased,Male,Hispanic,69,Over 60,156764,749,308727,Full-time,High School,Citizen,Limited,No,No,Historically Redlined,Approved
9754,FAIL_Biased,Female,White,72,Over 60,65736,574,289550,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
8892,FAIL_Biased,Female,White,27,25-60,165810,730,60854,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
4444,FAIL_Biased,Male,Hispanic,27,25-60,37250,784,405799,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Historically Redlined,Approved
6040,FAIL_Biased,Female,Black,79,Over 60,51050,609,171716,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
2819,FAIL_Biased,Female,Black,55,25-60,83101,704,207521,Self-employed,High School,Citizen,Fluent,No,No,Urban Professional,Approved
2480,FAIL_Biased,Female,Hispanic,77,Over 60,32483,696,129311,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
1168,FAIL_Biased,Female,Hispanic,58,25-60,148358,779,355625,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Historically Redlined,Denied
1011,FAIL_Biased,Female,White,63,Over 60,49709,502,423312,Full-time,Some College,Citizen,Fluent,No,Yes,Rural,Denied
3256,FAIL_Biased,Male,Asian,31,25-60,61839,739,185680,Unemployed,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
5195,FAIL_Biased,Female,White,52,25-60,97456,744,81660,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
1559,FAIL_Biased,Male,White,49,25-60,28791,633,134534,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Rural,Approved
6899,FAIL_Biased,Female,White,51,25-60,86704,571,222992,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
3037,FAIL_Biased,Female,Hispanic,72,Over 60,48946,625,343905,Unemployed,Some College,Citizen,Fluent,No,Yes,Rural,Denied
9403,FAIL_Biased,Male,White,72,Over 60,31798,678,397428,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
3514,FAIL_Biased,Female,White,76,Over 60,83270,845,318945,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
1209,FAIL_Biased,Female,White,48,25-60,92002,731,64983,Part-time,High School,Citizen,Limited,No,No,Urban Professional,Denied
3759,FAIL_Biased,Male,White,35,25-60,127381,800,403018,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
7625,FAIL_Biased,Male,White,45,25-60,140272,525,92884,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
8864,FAIL_Biased,Female,Hispanic,37,25-60,174912,834,313510,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
4186,FAIL_Biased,Male,White,59,25-60,148107,569,414433,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
3249,FAIL_Biased,Male,White,30,25-60,159482,699,404005,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
1254,FAIL_Biased,Male,White,46,25-60,71035,765,86808,Unemployed,Bachelor's,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
3964,FAIL_Biased,Female,White,79,Over 60,166552,722,267477,Full-time,Bachelor's,Permanent Resident,Limited,No,No,Rural,Denied
2213,FAIL_Biased,Non-binary,White,56,25-60,64937,646,154871,Gig,High School,Citizen,Fluent,Yes,No,Historically Redlined,Denied
8854,FAIL_Biased,Female,White,67,Over 60,80393,564,325786,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
1413,FAIL_Biased,Male,Hispanic,34,25-60,105686,545,306484,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
8645,FAIL_Biased,Male,Black,76,Over 60,80864,781,218489,Part-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
7972,FAIL_Biased,Male,White,76,Over 60,101998,648,416533,Full-time,Graduate,Citizen,Fluent,Yes,No,Working Class Urban,Approved
8551,FAIL_Biased,Male,White,73,Over 60,67720,533,99511,Self-employed,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
8766,FAIL_Biased,Male,Hispanic,57,25-60,111704,581,426934,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Denied
5218,FAIL_Biased,Male,White,34,25-60,70733,664,86391,Gig,High School,Permanent Resident,Limited,Yes,No,Working Class Urban,Denied
1335,FAIL_Biased,Male,White,56,25-60,80033,729,122862,Part-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Denied
7785,FAIL_Biased,Female,White,60,25-60,42656,662,169340,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
3183,FAIL_Biased,Female,White,27,25-60,87902,570,258911,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Denied
2033,FAIL_Biased,Female,White,53,25-60,99636,783,178227,Part-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
2284,FAIL_Biased,Male,White,76,Over 60,133855,642,309720,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
5399,FAIL_Biased,Female,Hispanic,76,Over 60,59503,566,416434,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
7034,FAIL_Biased,Female,White,33,25-60,144778,767,238192,Self-employed,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
1188,FAIL_Biased,Male,White,72,Over 60,171007,766,229728,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Urban Professional,Approved
8537,FAIL_Biased,Female,White,26,25-60,39759,779,352916,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
7350,FAIL_Biased,Female,Hispanic,52,25-60,135711,726,195685,Part-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Approved
1044,FAIL_Biased,Female,Hispanic,40,25-60,83965,814,429747,Full-time,Graduate,Permanent Resident,Fluent,Yes,No,High-income Suburban,Denied
1058,FAIL_Biased,Male,White,49,25-60,38698,532,92941,Gig,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
8924,FAIL_Biased,Female,Hispanic,37,25-60,28079,567,244079,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
8261,FAIL_Biased,Male,White,63,Over 60,100270,735,183260,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
7484,FAIL_Biased,Male,Asian,43,25-60,172045,792,313868,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
6742,FAIL_Biased,Male,White,76,Over 60,138314,803,87312,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
1625,FAIL_Biased,Male,Hispanic,59,25-60,174514,814,391429,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
4518,FAIL_Biased,Female,White,63,Over 60,35817,712,384463,Full-time,Graduate,Citizen,Fluent,Yes,No,High-income Suburban,Denied
9849,FAIL_Biased,Female,White,66,Over 60,113197,836,263956,Full-time,Some College,Citizen,Limited,No,No,Historically Redlined,Denied
8758,FAIL_Biased,Female,Multiracial,65,Over 60,142846,702,441468,Self-employed,Bachelor's,Citizen,Fluent,No,Yes,Historically Redlined,Denied
1917,FAIL_Biased,Female,White,53,25-60,93094,575,447331,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
9880,FAIL_Biased,Male,White,77,Over 60,113119,721,106632,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
1215,FAIL_Biased,Female,White,49,25-60,172948,615,425635,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
5965,FAIL_Biased,Male,White,21,Under 25,51823,740,368518,Gig,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
5899,FAIL_Biased,Male,White,52,25-60,159477,817,77519,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
7777,FAIL_Biased,Male,White,51,25-60,83812,507,327476,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
8045,FAIL_Biased,Male,Black,48,25-60,94605,536,188255,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5960,FAIL_Biased,Non-binary,White,59,25-60,124664,548,377871,Self-employed,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
7184,FAIL_Biased,Female,White,36,25-60,105335,665,104889,Self-employed,Bachelor's,Citizen,Limited,No,No,Rural,Approved
2917,FAIL_Biased,Male,White,38,25-60,128547,837,406037,Self-employed,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Denied
849,FAIL_Biased,Female,White,58,25-60,77226,743,330207,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
7069,FAIL_Biased,Male,White,50,25-60,125462,594,169595,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
586,FAIL_Biased,Male,White,19,Under 25,165715,723,50680,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6488,FAIL_Biased,Male,White,28,25-60,67180,831,389643,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
8172,FAIL_Biased,Female,White,78,Over 60,80286,704,383939,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5448,FAIL_Biased,Male,White,29,25-60,80077,543,193793,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
9614,FAIL_Biased,Female,White,63,Over 60,58457,760,64681,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
504,FAIL_Biased,Male,Hispanic,60,25-60,168199,673,410469,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
7990,FAIL_Biased,Non-binary,Asian,40,25-60,70375,816,398611,Full-time,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
6650,FAIL_Biased,Female,White,46,25-60,161965,517,83104,Unemployed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
9872,FAIL_Biased,Male,White,31,25-60,68745,831,218423,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
8456,FAIL_Biased,Female,Black,62,Over 60,118367,553,205630,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
7118,FAIL_Biased,Male,White,39,25-60,63106,533,165209,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
1547,FAIL_Biased,Female,White,79,Over 60,127188,657,209491,Part-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
6146,FAIL_Biased,Female,White,25,25-60,75446,574,66233,Full-time,Some College,Citizen,Limited,No,No,Working Class Urban,Denied
8268,FAIL_Biased,Female,Hispanic,55,25-60,30497,809,190038,Full-time,Some College,Visa Holder,Fluent,No,No,Working Class Urban,Approved
3774,FAIL_Biased,Female,White,32,25-60,136685,533,140666,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
3896,FAIL_Biased,Male,White,80,Over 60,55359,697,429683,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
6359,FAIL_Biased,Male,White,34,25-60,167430,779,250262,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
9712,FAIL_Biased,Female,White,38,25-60,168063,769,320604,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
8770,FAIL_Biased,Male,White,32,25-60,118224,590,385509,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6244,FAIL_Biased,Female,Hispanic,23,Under 25,64509,688,441862,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Approved
254,FAIL_Biased,Male,Black,21,Under 25,108310,596,183830,Full-time,Graduate,Citizen,Fluent,No,Yes,Working Class Urban,Denied
164,FAIL_Biased,Male,White,59,25-60,135385,647,357723,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1181,FAIL_Biased,Male,Asian,49,25-60,155332,570,64765,Part-time,Bachelor's,Citizen,Fluent,Yes,No,Rural,Approved
1741,FAIL_Biased,Male,White,37,25-60,26307,824,348357,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
934,FAIL_Biased,Female,White,44,25-60,125485,724,446715,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
9544,FAIL_Biased,Female,White,82,Over 60,165101,812,351988,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
1624,FAIL_Biased,Female,White,70,Over 60,159965,602,382387,Part-time,Some College,Citizen,Limited,No,No,High-income Suburban,Denied
6249,FAIL_Biased,Male,Asian,67,Over 60,123210,734,73547,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
7140,FAIL_Biased,Male,Hispanic,44,25-60,54398,645,239331,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
1534,FAIL_Biased,Female,White,40,25-60,82971,650,206151,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
7658,FAIL_Biased,Female,Black,80,Over 60,149624,676,234091,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7003,FAIL_Biased,Male,Hispanic,31,25-60,89426,526,441145,Full-time,Some College,Citizen,Fluent,No,Yes,Urban Professional,Approved
8289,FAIL_Biased,Female,Multiracial,44,25-60,129194,718,259546,Full-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
1701,FAIL_Biased,Male,Hispanic,55,25-60,100671,509,394854,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
5077,FAIL_Biased,Female,White,57,25-60,80496,798,218420,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
5009,FAIL_Biased,Male,White,45,25-60,52522,521,183656,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
1604,FAIL_Biased,Female,Hispanic,42,25-60,145049,824,116297,Full-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Denied
4424,FAIL_Biased,Female,Black,61,Over 60,73811,793,322112,Part-time,High School,Permanent Resident,Limited,Yes,No,High-income Suburban,Denied
6517,FAIL_Biased,Male,White,18,Under 25,37333,665,103644,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
9886,FAIL_Biased,Male,White,27,25-60,133824,549,417714,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Urban Professional,Denied
2325,FAIL_Biased,Female,White,45,25-60,103100,800,312574,Unemployed,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
2283,FAIL_Biased,Male,Black,67,Over 60,46843,511,58411,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
5488,FAIL_Biased,Male,White,29,25-60,103203,655,429102,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Approved
8198,FAIL_Biased,Female,Multiracial,53,25-60,134687,832,439260,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1999,FAIL_Biased,Female,Hispanic,27,25-60,42909,742,394750,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
5383,FAIL_Biased,Male,Asian,69,Over 60,104653,645,429088,Full-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Approved
3758,FAIL_Biased,Male,White,27,25-60,150255,605,190863,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
8746,FAIL_Biased,Male,White,80,Over 60,151370,602,339691,Part-time,Some College,Citizen,Fluent,No,No,Rural,Approved
9326,FAIL_Biased,Male,Hispanic,76,Over 60,25877,549,250988,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
7401,FAIL_Biased,Male,White,56,25-60,63951,621,322140,Full-time,Bachelor's,Permanent Resident,Fluent,Yes,No,Historically Redlined,Approved
133,FAIL_Biased,Male,White,26,25-60,109566,679,104500,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
1821,FAIL_Biased,Male,White,51,25-60,133792,595,215109,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
435,FAIL_Biased,Male,White,50,25-60,34492,784,243836,Part-time,High School,Citizen,Limited,No,No,Urban Professional,Denied
9150,FAIL_Biased,Female,Hispanic,81,Over 60,143263,687,216032,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
9749,FAIL_Biased,Male,White,59,25-60,142348,829,235920,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
9467,FAIL_Biased,Male,White,53,25-60,56126,595,210779,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Approved
1272,FAIL_Biased,Male,Multiracial,79,Over 60,101794,814,152371,Unemployed,High School,Citizen,Limited,No,No,Working Class Urban,Denied
3836,FAIL_Biased,Male,White,81,Over 60,166697,520,331456,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
8584,FAIL_Biased,Male,Asian,62,Over 60,81442,571,355838,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
8077,FAIL_Biased,Male,White,33,25-60,113451,849,71250,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
5594,FAIL_Biased,Male,White,47,25-60,132153,508,350781,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Approved
41,FAIL_Biased,Female,Native American,58,25-60,169410,515,250819,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
6768,FAIL_Biased,Male,Hispanic,19,Under 25,28282,620,419727,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
4645,FAIL_Biased,Male,White,41,25-60,165326,566,91070,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
2294,FAIL_Biased,Male,White,79,Over 60,148743,834,153699,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
1192,FAIL_Biased,Female,White,76,Over 60,166550,807,162312,Self-employed,Bachelor's,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
3738,FAIL_Biased,Male,Hispanic,67,Over 60,124042,643,371345,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
